date,organization_id,organization_name,organization_type,region,blood_group,component_type,units_used,emergency_units,scheduled_units,hospital_admissions,icu_admissions,emergency_department_visits,scheduled_surgeries,trauma_cases,day_of_week,day_of_month,week_of_year,month,quarter,year,is_weekend,is_holiday,season,recent_emergency_count_7d,regional_emergency_index,population_served,temperature_c,rainfall_mm,special_event_flag,outbreak_flag,inventory_available_start,inventory_reserved_start,incoming_units,units_expired,units_discarded
2024-11-01,HOSP_D,Heritage Multispecialty Hospital,HOSPITAL,South,B_NEGATIVE,PLATELETS,1,0,1,395,19,33,4,3,4,1,44,11,4,2024,0,1,AUTUMN,246,4.92,380000,24.6,13.2,0,0,2,0,0,0,0
2024-11-01,HOSP_D,Heritage Multispecialty Hospital,HOSPITAL,South,B_NEGATIVE,WHOLE_BLOOD,1,0,1,395,19,33,4,3,4,1,44,11,4,2024,0,1,AUTUMN,246,4.92,380000,24.6,13.2,0,0,4,0,1,0,0
2024-11-01,HOSP_D,Heritage Multispecialty Hospital,HOSPITAL,South,AB_POSITIVE,RBC,3,1,2,395,19,33,4,3,4,1,44,11,4,2024,0,1,AUTUMN,246,4.92,380000,24.6,13.2,0,0,9,1,2,0,0
2024-11-01,HOSP_D,Heritage Multispecialty Hospital,HOSPITAL,South,AB_POSITIVE,PLASMA,1,0,1,395,19,33,4,3,4,1,44,11,4,2024,0,1,AUTUMN,246,4.92,380000,24.6,13.2,0,0,2,0,0,0,0
2024-11-01,HOSP_D,Heritage Multispecialty Hospital,HOSPITAL,South,AB_POSITIVE,PLATELETS,1,0,1,395,19,33,4,3,4,1,44,11,4,2024,0,1,AUTUMN,246,4.92,380000,24.6,13.2,0,0,2,0,0,0,0
2024-11-01,HOSP_D,Heritage Multispecialty Hospital,HOSPITAL,South,AB_POSITIVE,WHOLE_BLOOD,0,0,0,395,19,33,4,3,4,1,44,11,4,2024,0,1,AUTUMN,246,4.92,380000,24.6,13.2,0,0,0,0,0,0,0
2024-11-01,HOSP_D,Heritage Multispecialty Hospital,HOSPITAL,South,AB_NEGATIVE,RBC,0,0,0,395,19,33,4,3,4,1,44,11,4,2024,0,1,AUTUMN,246,4.92,380000,24.6,13.2,0,0,0,0,0,0,0
2024-11-01,HOSP_D,Heritage Multispecialty Hospital,HOSPITAL,South,AB_NEGATIVE,PLASMA,0,0,0,395,19,33,4,3,4,1,44,11,4,2024,0,1,AUTUMN,246,4.92,380000,24.6,13.2,0,0,0,0,0,0,0
2024-11-01,HOSP_D,Heritage Multispecialty Hospital,HOSPITAL,South,AB_NEGATIVE,PLATELETS,1,0,1,395,19,33,4,3,4,1,44,11,4,2024,0,1,AUTUMN,246,4.92,380000,24.6,13.2,0,0,4,0,1,0,0
2024-11-01,HOSP_D,Heritage Multispecialty Hospital,HOSPITAL,South,AB_NEGATIVE,WHOLE_BLOOD,2,1,1,395,19,33,4,3,4,1,44,11,4,2024,0,1,AUTUMN,246,4.92,380000,24.6,13.2,0,0,12,2,1,0,0
2024-11-01,HOSP_D,Heritage Multispecialty Hospital,HOSPITAL,South,O_POSITIVE,RBC,5,2,3,395,19,33,4,3,4,1,44,11,4,2024,0,1,AUTUMN,246,4.92,380000,24.6,13.2,0,0,16,3,2,0,0
2024-11-01,HOSP_D,Heritage Multispecialty Hospital,HOSPITAL,South,O_POSITIVE,PLASMA,4,2,2,395,19,33,4,3,4,1,44,11,4,2024,0,1,AUTUMN,246,4.92,380000,24.6,13.2,0,0,20,3,2,0,0
2024-11-01,HOSP_D,Heritage Multispecialty Hospital,HOSPITAL,South,O_POSITIVE,PLATELETS,2,1,1,395,19,33,4,3,4,1,44,11,4,2024,0,1,AUTUMN,246,4.92,380000,24.6,13.2,0,0,4,1,1,0,0
2024-11-01,HOSP_D,Heritage Multispecialty Hospital,HOSPITAL,South,O_POSITIVE,WHOLE_BLOOD,2,1,1,395,19,33,4,3,4,1,44,11,4,2024,0,1,AUTUMN,246,4.92,380000,24.6,13.2,0,0,6,0,2,0,0
2024-11-01,HOSP_D,Heritage Multispecialty Hospital,HOSPITAL,South,O_NEGATIVE,RBC,0,0,0,395,19,33,4,3,4,1,44,11,4,2024,0,1,AUTUMN,246,4.92,380000,24.6,13.2,0,0,0,0,0,0,0
2024-11-01,HOSP_D,Heritage Multispecialty Hospital,HOSPITAL,South,O_NEGATIVE,PLASMA,2,1,1,395,19,33,4,3,4,1,44,11,4,2024,0,1,AUTUMN,246,4.92,380000,24.6,13.2,0,0,8,1,1,0,0
2024-11-01,HOSP_D,Heritage Multispecialty Hospital,HOSPITAL,South,O_NEGATIVE,PLATELETS,0,0,0,395,19,33,4,3,4,1,44,11,4,2024,0,1,AUTUMN,246,4.92,380000,24.6,13.2,0,0,0,0,0,0,0
2024-11-01,HOSP_D,Heritage Multispecialty Hospital,HOSPITAL,South,O_NEGATIVE,WHOLE_BLOOD,1,0,1,395,19,33,4,3,4,1,44,11,4,2024,0,1,AUTUMN,246,4.92,380000,24.6,13.2,0,0,5,1,1,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,A_POSITIVE,RBC,3,1,2,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,9,1,3,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,A_POSITIVE,PLASMA,2,0,2,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,9,1,1,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,A_POSITIVE,PLATELETS,0,0,0,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,0,0,0,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,A_POSITIVE,WHOLE_BLOOD,4,1,3,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,12,1,2,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,A_NEGATIVE,RBC,0,0,0,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,0,0,0,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,A_NEGATIVE,PLASMA,1,0,1,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,4,1,0,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,A_NEGATIVE,PLATELETS,0,0,0,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,1,0,0,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,A_NEGATIVE,WHOLE_BLOOD,2,0,2,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,5,1,1,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,B_POSITIVE,RBC,1,0,1,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,4,1,1,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,B_POSITIVE,PLASMA,0,0,0,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,0,0,0,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,B_POSITIVE,PLATELETS,1,0,1,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,3,0,0,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,B_POSITIVE,WHOLE_BLOOD,0,0,0,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,0,0,0,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,B_NEGATIVE,RBC,0,0,0,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,0,0,0,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,B_NEGATIVE,PLASMA,2,0,2,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,6,0,1,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,B_NEGATIVE,PLATELETS,0,0,0,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,0,0,0,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,B_NEGATIVE,WHOLE_BLOOD,0,0,0,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,0,0,0,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,AB_POSITIVE,RBC,1,0,1,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,3,0,1,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,AB_POSITIVE,PLASMA,0,0,0,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,0,0,0,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,AB_POSITIVE,PLATELETS,1,0,1,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,7,1,1,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,AB_POSITIVE,WHOLE_BLOOD,0,0,0,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,1,0,0,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,AB_NEGATIVE,RBC,0,0,0,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,0,0,0,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,AB_NEGATIVE,PLASMA,0,0,0,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,0,0,0,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,AB_NEGATIVE,PLATELETS,2,0,2,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,9,1,2,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,AB_NEGATIVE,WHOLE_BLOOD,0,0,0,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,0,0,0,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,O_POSITIVE,RBC,6,1,5,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,23,4,3,1,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,O_POSITIVE,PLASMA,3,1,2,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,13,2,2,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,O_POSITIVE,PLATELETS,1,0,1,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,5,1,1,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,O_POSITIVE,WHOLE_BLOOD,2,0,2,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,7,1,1,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,O_NEGATIVE,RBC,1,0,1,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,3,0,1,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,O_NEGATIVE,PLASMA,1,0,1,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,4,1,1,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,O_NEGATIVE,PLATELETS,1,0,1,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,3,1,0,0,0
2024-11-01,HOSP_E,Valley Children's Hospital,HOSPITAL,West,O_NEGATIVE,WHOLE_BLOOD,0,0,0,191,17,13,7,1,4,1,44,11,4,2024,0,1,AUTUMN,219,5.47,290000,24.6,13.2,0,0,0,0,0,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,A_POSITIVE,RBC,15,0,15,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,39,5,9,1,1
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,A_POSITIVE,PLASMA,10,0,10,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,39,8,6,0,1
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,A_POSITIVE,PLATELETS,3,0,3,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,9,1,2,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,A_POSITIVE,WHOLE_BLOOD,2,0,2,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,6,1,1,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,A_NEGATIVE,RBC,4,0,4,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,22,2,2,1,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,A_NEGATIVE,PLASMA,3,0,3,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,14,2,1,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,A_NEGATIVE,PLATELETS,2,0,2,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,9,1,2,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,A_NEGATIVE,WHOLE_BLOOD,3,0,3,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,12,1,2,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,B_POSITIVE,RBC,6,0,6,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,29,2,4,1,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,B_POSITIVE,PLASMA,5,0,5,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,19,2,2,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,B_POSITIVE,PLATELETS,0,0,0,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,0,0,0,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,B_POSITIVE,WHOLE_BLOOD,3,0,3,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,13,1,1,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,B_NEGATIVE,RBC,2,0,2,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,5,1,1,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,B_NEGATIVE,PLASMA,2,0,2,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,10,2,1,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,B_NEGATIVE,PLATELETS,0,0,0,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,2,0,0,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,B_NEGATIVE,WHOLE_BLOOD,0,0,0,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,0,0,0,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_POSITIVE,RBC,0,0,0,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,1,0,0,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_POSITIVE,PLASMA,0,0,0,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,0,0,0,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_POSITIVE,PLATELETS,2,0,2,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,7,1,1,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_POSITIVE,WHOLE_BLOOD,3,0,3,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,8,1,2,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_NEGATIVE,RBC,0,0,0,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,0,0,0,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_NEGATIVE,PLASMA,2,0,2,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,6,1,1,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_NEGATIVE,PLATELETS,2,0,2,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,7,1,2,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_NEGATIVE,WHOLE_BLOOD,1,0,1,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,3,0,1,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_POSITIVE,RBC,17,0,17,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,78,14,10,3,1
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_POSITIVE,PLASMA,11,0,11,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,30,6,4,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_POSITIVE,PLATELETS,9,0,9,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,27,2,5,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_POSITIVE,WHOLE_BLOOD,7,0,7,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,18,2,4,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_NEGATIVE,RBC,2,0,2,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,7,1,1,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_NEGATIVE,PLASMA,2,0,2,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,9,1,1,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_NEGATIVE,PLATELETS,1,0,1,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,5,1,1,0,0
2024-11-01,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_NEGATIVE,WHOLE_BLOOD,0,0,0,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.21,1500000,24.6,13.2,0,0,2,0,0,0,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_POSITIVE,RBC,9,0,9,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,28,3,3,1,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_POSITIVE,PLASMA,6,0,6,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,25,4,4,1,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_POSITIVE,PLATELETS,4,0,4,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,12,2,2,0,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_POSITIVE,WHOLE_BLOOD,2,0,2,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,8,1,1,0,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_NEGATIVE,RBC,4,0,4,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,19,2,3,0,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_NEGATIVE,PLASMA,1,0,1,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,4,1,1,0,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_NEGATIVE,PLATELETS,1,0,1,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,2,0,0,0,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_NEGATIVE,WHOLE_BLOOD,0,0,0,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,0,0,0,0,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_POSITIVE,RBC,3,0,3,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,11,1,3,0,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_POSITIVE,PLASMA,2,0,2,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,7,0,1,0,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_POSITIVE,PLATELETS,2,0,2,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,7,1,1,0,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_POSITIVE,WHOLE_BLOOD,0,0,0,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,1,0,0,0,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_NEGATIVE,RBC,0,0,0,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,0,0,0,0,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_NEGATIVE,PLASMA,2,0,2,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,8,2,1,0,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_NEGATIVE,PLATELETS,1,0,1,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,4,0,1,0,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_NEGATIVE,WHOLE_BLOOD,1,0,1,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,4,1,0,0,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_POSITIVE,RBC,1,0,1,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,7,1,1,0,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_POSITIVE,PLASMA,0,0,0,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,2,0,0,0,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_POSITIVE,PLATELETS,0,0,0,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,0,0,0,0,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_POSITIVE,WHOLE_BLOOD,2,0,2,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,5,1,1,0,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_NEGATIVE,RBC,0,0,0,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,1,0,0,0,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_NEGATIVE,PLASMA,1,0,1,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,2,0,0,0,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_NEGATIVE,PLATELETS,1,0,1,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,4,0,1,0,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_NEGATIVE,WHOLE_BLOOD,0,0,0,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,1,0,0,0,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_POSITIVE,RBC,12,0,12,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,54,8,8,1,1
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_POSITIVE,PLASMA,5,0,5,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,22,3,2,1,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_POSITIVE,PLATELETS,6,0,6,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,17,3,4,0,0
2024-11-01,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_POSITIVE,WHOLE_BLOOD,3,0,3,0,0,0,0,0,4,1,44,11,4,2024,0,1,AUTUMN,0,0.26,900000,24.6,13.2,0,0,12,1,1,0,0
